	KyliePenticost	weathernetwork	taitrealty	Kingelin1	
udac	0.0	0.0038291490663138186	0.0	0.0	
udjynsk	0.0	0.0038291490663138186	0.0	0.0	
uegb	0.0	0.0038291490663138186	0.0	0.0	
uemmgm	0.0	0.0038291490663138186	0.0	0.0	
uerjwqiam	0.0	0.0038291490663138186	0.0	0.0	
ues	0.0	0.0	0.007071584234308427	0.0	
uf	0.0	0.0038291490663138186	0.0	0.0	
ufbk	0.0	0.0038291490663138186	0.0	0.0	
ufd	0.0	0.0038291490663138186	0.0	0.0	
uft	0.0	0.0038291490663138186	0.0	0.0	
ug	0.0	0.0038291490663138186	0.0	0.0	
ugh	0.009665908056964597	0.0	0.0	0.0	
ugliest	0.0032219693523215325	0.0	0.0	0.0	
ugly	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
ugofsdyz	0.0	0.0038291490663138186	0.0	0.0	
ugurdy	0.0	0.0038291490663138186	0.0	0.0	
uh	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
uhcipv	0.0	0.0038291490663138186	0.0	0.0	
uhgreed	0.0032219693523215325	0.0	0.0	0.0	
ui	0.0	0.0038291490663138186	0.0	0.0	
ujck	0.0	0.0038291490663138186	0.0	0.0	
ujghrv	0.0	0.0038291490663138186	0.0	0.0	
ujwm	0.0	0.0038291490663138186	0.0	0.0	
uk	0.0	0.007658298132627637	0.03889371328869635	0.0	
ukbased	0.0	0.0	0.014143168468616855	0.0	
ukijafyk	0.0	0.0038291490663138186	0.0	0.0	
uks	0.0	0.0038291490663138186	0.0	0.0	
ul	0.0	0.0038291490663138186	0.0	0.0	
ulmj	0.0	0.0038291490663138186	0.0	0.0	
ultima	0.0	0.0038291490663138186	0.0	0.0	
ultimate	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
ultimately	0.0032219693523215325	0.0	0.0	0.0	
ultra	0.0032219693523215325	0.0	0.0	0.0	
ultrachic	0.0	0.0	0.007071584234308427	0.0	
ultrasensitive	0.0	0.0	0.007071584234308427	0.0	
um	0.0	0.007658298132627637	0.0	0.0	
ummay	0.0032219693523215325	0.0	0.0	0.0	
umohr	0.0	0.0038291490663138186	0.0	0.0	
unambiguously	0.0	0.0038291490663138186	0.0	0.0	
unbelievable	0.0016109846761607663	0.0038291490663138186	0.0	0.0	
unbreakable	0.0032219693523215325	0.0	0.0	0.0	
unbundled	0.0	0.0	0.007071584234308427	0.0	
unceremoniously	0.0	0.0	0.007071584234308427	0.0	
uncertain	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
uncertainty	0.0016109846761607663	0.0	0.01060737635146264	0.0	
uncovered	0.0	0.0	0.007071584234308427	0.0	
undefeated	0.0032219693523215325	0.0	0.0	0.0	
undeniable	0.0032219693523215325	0.0	0.0	0.0	
underdog	0.0032219693523215325	0.0	0.0	0.0	
undergo	0.0	0.0	0.0	0.024723083363979048	
underground	0.0	0.0	0.0	0.024723083363979048	
underscores	0.0	0.0	0.0	0.024723083363979048	
understand	0.0048329540284822985	0.0019145745331569093	0.0	0.0	
understanding	0.006443938704643065	0.0	0.0	0.0	
understatement	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
understood	0.0032219693523215325	0.0	0.0	0.0	
undertaking	0.0	0.0	0.007071584234308427	0.0	
underw	0.0	0.0	0.007071584234308427	0.0	
underwater	0.0	0.0019145745331569093	0.007071584234308427	0.0	
underway	0.0	0.0019145745331569093	0.01060737635146264	0.0	
underwear	0.0	0.0	0.007071584234308427	0.0	
undiagnosed	0.0	0.0	0.0	0.024723083363979048	
undoubtedly	0.0032219693523215325	0.0	0.0	0.0	
unearths	0.0	0.0038291490663138186	0.0	0.0	
uneasy	0.0032219693523215325	0.0	0.0	0.0	
unemployment	0.0	0.0	0.007071584234308427	0.0	
unesco	0.0	0.011487447198941455	0.0	0.0	
uneventful	0.006443938704643065	0.0	0.0	0.0	
unfamiliar	0.0032219693523215325	0.0	0.0	0.0	
unfollow	0.006443938704643065	0.0	0.0	0.0	
unforgettable	0.0032219693523215325	0.0	0.0	0.0	
unfortunate	0.0048329540284822985	0.0019145745331569093	0.0	0.0	
unhappy	0.0	0.0	0.0	0.024723083363979048	
unified	0.0032219693523215325	0.0	0.0	0.0	
unifor	0.0	0.0	0.02121475270292528	0.0	
unimaginable	0.0032219693523215325	0.0	0.0	0.0	
uninterru	0.0	0.0	0.007071584234308427	0.0	
union	0.0048329540284822985	0.0	0.017678960585771068	0.0	
unions	0.0	0.0	0.0035357921171542137	0.012361541681989524	
unique	6.686190513703023E-4	7.946202264244032E-4	0.0044024589548206	0.0	
unit	0.0	0.0	0.06364425810877584	0.0	
united	0.0	0.0019145745331569093	0.02828633693723371	0.0	
unites	0.0032219693523215325	0.0	0.0	0.0	
units	0.0	0.0	0.014143168468616855	0.0	
univers	0.0	0.0	0.007071584234308427	0.0	
universal	0.0	0.0	0.014143168468616855	0.0	
university	0.0	0.0	0.0	0.0	
unknown	0.0	0.0	0.014143168468616855	0.0	
unleashed	0.0032219693523215325	0.0	0.0	0.0	
unleashes	0.0	0.0038291490663138186	0.0	0.0	
unlimit	0.0	0.0	0.007071584234308427	0.0	
unlimited	0.0	0.0	0.014143168468616855	0.0	
unloaded	0.0	0.0	0.007071584234308427	0.0	
unlucky	0.0	0.0038291490663138186	0.0	0.0	
unofficially	0.0032219693523215325	0.0	0.0	0.0	
unpack	0.0032219693523215325	0.0	0.0	0.0	
unpacking	0.009665908056964597	0.0	0.0	0.0	
unreal	0.009665908056964597	0.0	0.0	0.0	
unrealisticstandards	0.0032219693523215325	0.0	0.0	0.0	
unreliable	0.0032219693523215325	0.0	0.0	0.0	
unreliableinformation	0.0032219693523215325	0.0	0.0	0.0	
unresolved	0.0032219693523215325	0.0	0.0	0.0	
unruhpictwittercomgsyeudmrgw	0.0	0.0038291490663138186	0.0	0.0	
unseasonably	0.0	0.0038291490663138186	0.0	0.0	
unseasonal	0.0	0.0038291490663138186	0.0	0.0	
unsettled	0.0	0.01914574533156909	0.0	0.0	
unsightly	0.0	0.0	0.007071584234308427	0.0	
unsolicited	0.0032219693523215325	0.0	0.0	0.0	
unspecified	0.0	0.0	0.014143168468616855	0.0	
unstoppable	0.0032219693523215325	0.0	0.0	0.0	
unsure	0.0	0.0	0.0	0.024723083363979048	
unteraarglacier	0.0	0.0	0.007071584234308427	0.0	
unusually	0.0	0.0	0.014143168468616855	0.0	
unveil	6.686190513703023E-4	0.0015892404528488064	0.0029349726365470665	0.0	
unveiled	0.0	0.0038291490663138186	0.017678960585771068	0.0	
unveils	0.0016109846761607663	0.0	0.01060737635146264	0.0	
unvqzpkvl	0.0	0.0038291490663138186	0.0	0.0	
unwanted	0.0	0.0038291490663138186	0.0	0.0	
unwritten	0.0	0.0	0.007071584234308427	0.0	
uoch	0.0	0.0038291490663138186	0.0	0.0	
upallnight	0.0032219693523215325	0.0	0.0	0.0	
upb	0.0	0.0038291490663138186	0.0	0.0	
upcoming	0.016109846761607663	0.0	0.0	0.0	
update	0.002674476205481209	0.01509778430206366	0.014674863182735334	0.0	
updated	0.0	0.01914574533156909	0.024750544820079497	0.0	
updatepictwittercom	0.0	0.0038291490663138186	0.0	0.0	
updates	6.686190513703023E-4	0.004767721358546419	0.010272404227914731	0.0	
updating	0.0016109846761607663	0.0	0.007071584234308427	0.0	
updown	0.0032219693523215325	0.0	0.0	0.0	
upfpkii	0.0	0.0038291490663138186	0.0	0.0	
upgrade	0.0016109846761607663	0.0	0.014143168468616855	0.0	
upgraded	0.0032219693523215325	0.0	0.0	0.0	
upgrades	0.0	0.0019145745331569093	0.01060737635146264	0.0	
upgrading	0.0	0.0	0.007071584234308427	0.0	
upgs	0.0	0.0038291490663138186	0.0	0.0	
uphh	0.0	0.0038291490663138186	0.0	0.0	
upholds	0.0	0.0	0.007071584234308427	0.0	
upictwittercom	0.0	0.0038291490663138186	0.0	0.0	
upland	0.0	0.0	0.007071584234308427	0.0	
upload	0.0	0.04594978879576582	0.0	0.0	
uploaded	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
uploads	0.0	0.0	0.007071584234308427	0.0	
upmc	0.006443938704643065	0.0	0.0	0.0	
upmcsportsmed	0.0032219693523215325	0.0	0.0	0.0	
upper	0.0	0.0019145745331569093	0.007071584234308427	0.0	
uproar	0.0	0.0	0.007071584234308427	0.0	
uprooted	0.0	0.0038291490663138186	0.0	0.0	
uproots	0.0	0.0038291490663138186	0.0	0.0	
upsala	0.0	0.0038291490663138186	0.0	0.0	
upsidedown	0.0	0.0	0.0	0.024723083363979048	
uqj	0.0	0.0038291490663138186	0.0	0.0	
uqmcpj	0.0	0.0038291490663138186	0.0	0.0	
uqza	0.0	0.0038291490663138186	0.0	0.0	
uranium	0.0	0.0	0.007071584234308427	0.0	
urban	0.0	0.0	0.04950108964015899	0.0	
urbanation	0.0	0.0	0.007071584234308427	0.0	
urbane	0.0	0.0	0.007071584234308427	0.0	
urbanquest	0.0	0.0	0.007071584234308427	0.0	
urge	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
urges	0.0	0.0	0.02121475270292528	0.0	
usa	0.016109846761607663	0.0	0.0	0.0	
usahockey	0.009665908056964597	0.0	0.0	0.0	
usain	0.0032219693523215325	0.0	0.0	0.0	
usainbolt	0.0032219693523215325	0.0	0.0	0.0	
usathanksgivingproblems	0.0032219693523215325	0.0	0.0	0.0	
usbased	0.0	0.0	0.007071584234308427	0.0	
usd	0.0	0.0038291490663138186	0.0	0.0	
usef	0.0	0.0	0.007071584234308427	0.0	
useless	0.0	0.0	0.0	0.024723083363979048	
user	0.006443938704643065	0.0	0.0	0.0	
users	0.0016109846761607663	0.0	0.03889371328869635	0.0	
usgs	0.0	0.0038291490663138186	0.0	0.0	
usopen	0.0032219693523215325	0.0	0.0	0.0	
uspictwittercomi	0.0	0.0038291490663138186	0.0	0.0	
usrsy	0.0	0.0038291490663138186	0.0	0.0	
usual	0.0	0.0038291490663138186	0.0	0.0	
uta	0.0	0.0038291490663138186	0.0	0.0	
utah	0.0	0.0	0.007071584234308427	0.0	
utf	0.0	0.0038291490663138186	0.0	0.0	
uumm	0.0032219693523215325	0.0	0.0	0.0	
uuv	0.0	0.0038291490663138186	0.0	0.0	
uuzgq	0.0	0.0038291490663138186	0.0	0.0	
uv	0.0	0.0038291490663138186	0.0	0.0	
uwujj	0.0	0.0038291490663138186	0.0	0.0	
uwvbsn	0.0	0.0038291490663138186	0.0	0.0	
ux	0.0	0.0	0.02121475270292528	0.0	
uxbridge	0.0	0.0	0.007071584234308427	0.0	
uxpin	0.0	0.0	0.02121475270292528	0.0	
uxvzfp	0.0	0.0038291490663138186	0.0	0.0	
uym	0.0	0.0038291490663138186	0.0	0.0	
uzjaz	0.0	0.0038291490663138186	0.0	0.0	
vaca	0.0032219693523215325	0.0	0.0	0.0	
vacation	0.009665908056964597	0.0	0.007071584234308427	0.0	
vacationers	0.0	0.0038291490663138186	0.0	0.0	
valeant	0.0	0.0	0.014143168468616855	0.0	
valentine	0.0	0.0	0.007071584234308427	0.0	
valentines	0.0013372381027406046	0.0	0.0029349726365470665	0.02052201338769649	
valentinesday	0.0	0.0038291490663138186	0.0	0.0	
valentinesdaypictwittercomlgxxndsaa	0.0	0.0038291490663138186	0.0	0.0	
valerie	0.0	0.0	0.007071584234308427	0.0	
vales	0.0	0.0	0.007071584234308427	0.0	
valid	0.0	0.0	0.007071584234308427	0.0	
valley	0.0	0.0057437235994707275	0.0035357921171542137	0.0	
valleys	0.0	0.0038291490663138186	0.0	0.0	
valuable	0.006443938704643065	0.0	0.0	0.0	
valuations	0.0	0.0	0.007071584234308427	0.0	
valued	0.0	0.0	0.0	0.024723083363979048	
values	0.0	0.0038291490663138186	0.0	0.0	
vampire	0.0	0.007658298132627637	0.0	0.0	
van	0.0	0.0	0.007071584234308427	0.012361541681989524	
vancanucks	0.009665908056964597	0.0	0.0	0.0	
vancou	0.0	0.0	0.007071584234308427	0.0	
vancouver	0.0	0.0023838606792732095	0.019077322137555933	0.010261006693848246	
vancouverisland	0.0	0.007658298132627637	0.0	0.0	
vancouvers	0.0	0.0	0.014143168468616855	0.0	
vandals	0.0032219693523215325	0.0	0.0	0.0	
vanderbilt	0.0	0.0	0.007071584234308427	0.0	
vanilla	0.009665908056964597	0.0	0.0	0.0	
var	0.0	0.0038291490663138186	0.0	0.0	
variety	0.0	0.0	0.007071584234308427	0.0	
varney	0.0	0.0	0.007071584234308427	0.0	
vaughan	0.0	0.0	0.014143168468616855	0.0	
vault	0.0	0.0038291490663138186	0.0	0.0	
vck	0.0	0.0038291490663138186	0.0	0.0	
vd	0.0	0.0038291490663138186	0.0	0.0	
vdejgem	0.0	0.0038291490663138186	0.0	0.0	
veerenjubbal	0.0	0.0	0.0	0.024723083363979048	
vegashockeynhl	0.0032219693523215325	0.0	0.0	0.0	
vegasishockey	0.0032219693523215325	0.0	0.0	0.0	
vegetable	0.0	0.0	0.0	0.024723083363979048	
vegetables	0.0032219693523215325	0.0	0.0	0.0	
veggies	0.0032219693523215325	0.0	0.0035357921171542137	0.0	
vehicle	0.0032219693523215325	0.0	0.0	0.0	
vehicles	0.0	0.007658298132627637	0.0	0.0	
vending	0.0	0.0038291490663138186	0.0	0.0	
venmo	0.0	0.0	0.007071584234308427	0.0	
venomous	0.0	0.0038291490663138186	0.0	0.0	
ventriloquist	0.0	0.0	0.007071584234308427	0.0	
venture	0.0032219693523215325	0.0	0.0	0.0	
ventured	0.0	0.0038291490663138186	0.0	0.0	
venue	0.0	0.0	0.007071584234308427	0.0	
verizon	0.0	0.0	0.014143168468616855	0.0	
vernal	0.0	0.011487447198941455	0.0	0.0	
verse	0.0032219693523215325	0.0	0.0	0.0	
version	6.686190513703023E-4	7.946202264244032E-4	0.011739890546188266	0.0	
versions	0.0	0.0	0.007071584234308427	0.0	
versus	0.0	0.0	0.007071584234308427	0.0	
vertical	0.0	0.0	0.007071584234308427	0.0	
veryfustratedvisitor	0.0032219693523215325	0.0	0.0	0.0	
veteran	0.0032219693523215325	0.0	0.0	0.0	
veto	0.0	0.0	0.014143168468616855	0.0	
vetoed	0.0	0.0	0.014143168468616855	0.0	
veuuqc	0.0	0.0038291490663138186	0.0	0.0	
vfblvo	0.0	0.0038291490663138186	0.0	0.0	
vfitga	0.0	0.0038291490663138186	0.0	0.0	
vftvo	0.0	0.0038291490663138186	0.0	0.0	
vg	0.0	0.007658298132627637	0.0	0.0	
vi	0.0	0.0038291490663138186	0.0	0.0	
viarail	0.0032219693523215325	0.0	0.0	0.0	
vibrant	0.0	0.0038291490663138186	0.0	0.0	
vicariously	0.0032219693523215325	0.0	0.0	0.0	
vice	0.0	0.0	0.007071584234308427	0.0	
vicious	0.0	0.0038291490663138186	0.0	0.0	
vickers	0.0032219693523215325	0.0	0.0	0.0	
victims	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
victor	0.0	0.0	0.007071584234308427	0.0	
victoria	0.0048329540284822985	0.0	0.0035357921171542137	0.0	
victoriabiss	0.02577575481857226	0.0	0.0	0.0	
victoriaday	0.0032219693523215325	0.0	0.0	0.0	
victorious	0.0	0.007658298132627637	0.0	0.0	
victory	0.0	0.0	0.007071584234308427	0.0	
victusacademy	0.0032219693523215325	0.0	0.0	0.0	
video	0.0	0.0	0.0	0.0	
videographer	0.0	0.0	0.007071584234308427	0.0	
videos	6.686190513703023E-4	0.004767721358546419	0.0044024589548206	0.0	
videospics	0.0	0.0038291490663138186	0.0	0.0	
vidhub	0.0	0.0	0.007071584234308427	0.0	
view	0.0020058571541109065	0.009535442717092838	0.0029349726365470665	0.0	
viewed	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
viewer	0.0	0.013402021732098365	0.0035357921171542137	0.0	
viewers	0.0	0.02680404346419673	0.0035357921171542137	0.0	
viewing	0.0	0.0	0.007071584234308427	0.0	
viewmaster	0.0	0.0	0.014143168468616855	0.0	
views	0.0	0.0019145745331569093	0.007071584234308427	0.0	
vigorous	0.0	0.0	0.007071584234308427	0.0	
vigorously	0.0	0.0	0.007071584234308427	0.0	
viking	0.0	0.0	0.007071584234308427	0.0	
village	6.686190513703023E-4	7.946202264244032E-4	0.0029349726365470665	0.0	
vimeo	0.0	0.0	0.007071584234308427	0.0	
vince	0.0032219693523215325	0.0	0.0	0.0	
vincent	0.0032219693523215325	0.0	0.014143168468616855	0.0	
vincenzos	0.016109846761607663	0.0	0.0	0.0	
vincenzostweet	0.02577575481857226	0.0	0.0	0.0	
vincenzoswaterloo	0.0032219693523215325	0.0	0.0	0.0	
vine	0.0016109846761607663	0.007658298132627637	0.0	0.0	
vinnys	0.0032219693523215325	0.0	0.0	0.0	
vino	0.0032219693523215325	0.0	0.0	0.0	
vintage	0.0	0.0	0.014143168468616855	0.0	
violate	0.0	0.0	0.007071584234308427	0.0	
violates	0.0	0.0	0.007071584234308427	0.0	
violence	0.0	0.0	0.0	0.049446166727958096	
violin	0.0	0.0	0.0	0.024723083363979048	
vip	0.0	0.0	0.014143168468616855	0.0	
viper	0.0	0.0038291490663138186	0.0	0.0	
viral	0.0	0.02297489439788291	0.0	0.0	
viralpictwittercom	0.0	0.0038291490663138186	0.0	0.0	
viralvideopictwittercom	0.0	0.0038291490663138186	0.0	0.0	
virginity	0.0	0.0	0.007071584234308427	0.0	
virtual	0.0016109846761607663	0.0	0.014143168468616855	0.0	
virtually	0.0032219693523215325	0.0	0.0	0.0	
virus	0.0	0.0057437235994707275	0.0035357921171542137	0.0	
visa	0.006443938704643065	0.0	0.01060737635146264	0.0	
visasstatuses	0.0032219693523215325	0.0	0.0	0.0	
visibility	0.0	0.02680404346419673	0.0	0.0	
visible	0.0	0.0038291490663138186	0.0	0.0	
vision	0.0032219693523215325	0.0	0.0	0.0	
visit	0.0	0.0	0.0	0.0	
visited	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
visiting	0.0020058571541109065	7.946202264244032E-4	0.0	0.005130503346924123	
visitor	0.0032219693523215325	0.0	0.0	0.0	
visitorlando	0.0	0.007658298132627637	0.0	0.0	
visits	0.0	0.0038291490663138186	0.0	0.0	
vissco	0.0	0.0038291490663138186	0.0	0.0	
visual	0.0	0.0	0.014143168468616855	0.0	
visualization	0.0	0.0	0.007071584234308427	0.0	
vital	6.686190513703023E-4	0.0015892404528488064	0.0014674863182735332	0.0	
vitaliy	0.0	0.0	0.007071584234308427	0.0	
vitaminwater	0.0032219693523215325	0.0	0.0	0.0	
viufl	0.0	0.0038291490663138186	0.0	0.0	
vivid	0.0	0.0038291490663138186	0.014143168468616855	0.0	
vj	0.0	0.007658298132627637	0.0	0.0	
vjzdisf	0.0	0.0038291490663138186	0.0	0.0	
vladimir	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
vlogtonowhere	0.0	0.007658298132627637	0.0	0.0	
vmedia	0.0	0.0	0.014143168468616855	0.0	
vmqholeht	0.0	0.0038291490663138186	0.0	0.0	
vn	0.0	0.007658298132627637	0.0	0.0	
vnwf	0.0	0.0038291490663138186	0.0	0.0	
vodc	0.0	0.0038291490663138186	0.0	0.0	
vodka	0.0032219693523215325	0.0	0.0	0.0	
voek	0.0	0.0038291490663138186	0.0	0.0	
voges	0.0	0.0	0.007071584234308427	0.0	
voice	0.0048329540284822985	0.0	0.0	0.012361541681989524	
voiced	0.0	0.0	0.007071584234308427	0.0	
voicemail	0.0	0.0	0.0	0.024723083363979048	
voicepremiere	0.0032219693523215325	0.0	0.0	0.0	
voices	0.0	0.0	0.0	0.024723083363979048	
volcano	0.0	0.01914574533156909	0.0	0.0	
volcanoes	0.0	0.007658298132627637	0.0	0.0	
volkswagen	0.0	0.0	0.007071584234308427	0.0	
volleyball	0.0032219693523215325	0.0	0.0	0.0	
volume	0.0032219693523215325	0.0	0.0	0.0	
volumizing	0.0	0.0	0.007071584234308427	0.0	
volunteer	0.009665908056964597	0.0	0.0	0.0	
volunteering	0.009665908056964597	0.0	0.0	0.0	
volunteers	0.0032219693523215325	0.0	0.0	0.0	
volvo	0.0	0.0	0.014143168468616855	0.0	
vomited	0.0	0.0	0.0	0.024723083363979048	
vood	0.0	0.0038291490663138186	0.0	0.0	
voouw	0.0	0.0038291490663138186	0.0	0.0	
voqizsg	0.0	0.0038291490663138186	0.0	0.0	
vortex	0.0	0.0038291490663138186	0.0	0.0	
vote	0.0	0.0	0.0	0.0	
voted	0.0	0.0	0.0	0.024723083363979048	
votek	0.0032219693523215325	0.0	0.0	0.0	
votes	0.0	0.0038291490663138186	0.0	0.0	
voting	0.0	0.0	0.0	0.024723083363979048	
vow	0.0	0.0	0.007071584234308427	0.0	
vows	0.0	0.0	0.007071584234308427	0.0	
voyages	0.0	0.0038291490663138186	0.0	0.0	
vp	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
vpe	0.0	0.0038291490663138186	0.0	0.0	
vpn	0.0	0.0	0.007071584234308427	0.0	
vqu	0.0	0.0038291490663138186	0.0	0.0	
vqyce	0.0	0.0038291490663138186	0.0	0.0	
vr	0.0	0.0038291490663138186	0.007071584234308427	0.0	
vsf	0.0	0.0038291490663138186	0.0	0.0	
vsfashionshow	0.006443938704643065	0.0	0.0	0.0	
vsiag	0.0	0.0038291490663138186	0.0	0.0	
vsire	0.0	0.0038291490663138186	0.0	0.0	
vsl	0.0	0.0038291490663138186	0.0	0.0	
vst	0.0	0.0038291490663138186	0.0	0.0	
vstpgh	0.02899772417089379	0.0	0.0	0.0	
vtpuxs	0.0	0.0038291490663138186	0.0	0.0	
vu	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
vulcan	0.0	0.0038291490663138186	0.0	0.0	
vulnerabilities	0.0	0.0	0.007071584234308427	0.0	
vulnerable	0.0	0.0	0.007071584234308427	0.0	
vuyjr	0.0	0.0038291490663138186	0.0	0.0	
vv	0.0	0.0038291490663138186	0.0	0.0	
vvho	0.0	0.0038291490663138186	0.0	0.0	
vvpiti	0.0	0.0038291490663138186	0.0	0.0	
vvr	0.0	0.0038291490663138186	0.0	0.0	
vw	0.0	0.0038291490663138186	0.0	0.0	
vxj	0.0	0.0038291490663138186	0.0	0.0	
vxyvdmmz	0.0	0.0038291490663138186	0.0	0.0	
vya	0.0	0.0038291490663138186	0.0	0.0	
vying	0.0032219693523215325	0.0	0.0	0.0	
vyo	0.0	0.0038291490663138186	0.0	0.0	
vzd	0.0	0.0038291490663138186	0.0	0.0	
vzqk	0.0	0.0038291490663138186	0.0	0.0	
vzvejkxc	0.0	0.0038291490663138186	0.0	0.0	
wa	0.0	0.0	0.007071584234308427	0.0	
waahhh	0.006443938704643065	0.0	0.0	0.0	
wabakimi	0.0	0.0	0.007071584234308427	0.0	
wacky	0.0	0.0	0.007071584234308427	0.0	
wacom	0.0	0.0	0.007071584234308427	0.0	
wad	0.0	0.0	0.007071584234308427	0.0	
waddle	0.006443938704643065	0.0	0.0	0.0	
waddling	0.0032219693523215325	0.0	0.0	0.0	
wagathon	0.0	0.0038291490663138186	0.0	0.0	
wage	0.0	0.0	0.007071584234308427	0.0	
wagon	0.0032219693523215325	0.0	0.0	0.0	
wahhhh	0.0032219693523215325	0.0	0.0	0.0	
wahoo	0.04188560158017992	0.0	0.0	0.0	
wahooo	0.0032219693523215325	0.0	0.0	0.0	
wait	0.031425095414404206	0.003973101132122016	0.007337431591367667	0.0	
waited	0.0032219693523215325	0.0	0.0	0.0	
waiting	0.006443938704643065	0.007658298132627637	0.0	0.0	
waits	6.686190513703023E-4	7.946202264244032E-4	0.0014674863182735332	0.0	
wake	0.002674476205481209	0.003178480905697613	0.005869945273094133	0.0	
wakes	0.0	0.007658298132627637	0.0	0.0	
wakeup	0.016109846761607663	0.0	0.0	0.0	
wakeups	0.0032219693523215325	0.0	0.0	0.0	
wakey	0.01288787740928613	0.0	0.0	0.0	
wakimika	0.0	0.0038291490663138186	0.0	0.0	
waking	0.0032219693523215325	0.0	0.0	0.0	
walk	0.0	0.0	0.0	0.0	
walkable	0.0	0.0	0.007071584234308427	0.0	
walked	0.0032219693523215325	0.0	0.0035357921171542137	0.0	
walkerton	0.0	0.0	0.0	0.024723083363979048	
walkertrevorpictwittercomosautwahlx	0.0	0.0038291490663138186	0.0	0.0	
walkfordogguides	0.0	0.0	0.0	0.024723083363979048	
walking	0.0	0.0	0.0	0.0	
walkowski	0.0	0.0	0.007071584234308427	0.0	
walks	0.0	0.0019145745331569093	0.0	0.012361541681989524	
walkway	0.0	0.0038291490663138186	0.0	0.0	
wall	0.0	0.0019145745331569093	0.007071584234308427	0.0	
wallet	0.0032219693523215325	0.0	0.007071584234308427	0.0	
wallets	0.0	0.0	0.014143168468616855	0.0	
walloped	0.0	0.0038291490663138186	0.0	0.0	
wallops	0.0	0.0038291490663138186	0.0	0.0	
walls	6.686190513703023E-4	0.0015892404528488064	0.0014674863182735332	0.0	
walmart	0.0	0.0	0.007071584234308427	0.0	
walmarts	0.0	0.0	0.007071584234308427	0.0	
walter	0.0032219693523215325	0.0	0.0	0.0	
walters	0.0	0.0	0.014143168468616855	0.0	
wand	0.0	0.0	0.007071584234308427	0.0	
wanderer	0.0	0.0	0.014143168468616855	0.0	
wanderlust	0.0	0.0038291490663138186	0.0	0.0	
wanna	0.0032219693523215325	0.0038291490663138186	0.0	0.0	
wannabes	0.0032219693523215325	0.0	0.0	0.0	
wanted	0.0	0.0	0.0	0.0	
wanting	0.0032219693523215325	0.0019145745331569093	0.0	0.0	
war	6.686190513703023E-4	7.946202264244032E-4	0.0029349726365470665	0.0	
ward	0.006443938704643065	0.0	0.0	0.0	
wardrobe	0.0032219693523215325	0.0	0.0	0.0	
warm	0.0	0.0	0.0	0.0	
warmer	6.686190513703023E-4	0.0015892404528488064	0.0014674863182735332	0.0	
warmers	0.006443938704643065	0.0	0.0	0.0	
warmerthannormal	0.0	0.0038291490663138186	0.0	0.0	
warmest	0.0	0.007658298132627637	0.0	0.0	
warming	0.0016109846761607663	0.013402021732098365	0.0	0.0	
warms	0.0	0.0038291490663138186	0.0	0.0	
warmth	0.0048329540284822985	0.01914574533156909	0.0	0.0	
warmup	0.0032219693523215325	0.013402021732098365	0.0	0.0	
warn	6.686190513703023E-4	0.0015892404528488064	0.0044024589548206	0.0	
warned	0.0032219693523215325	0.0	0.0	0.0	
warner	0.0	0.0	0.014143168468616855	0.0	
warning	0.0	0.0	0.0	0.0	
warnings	6.686190513703023E-4	0.02304398656630769	0.0	0.005130503346924123	
warns	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
warranted	0.0	0.0	0.007071584234308427	0.0	
warren	0.0	0.0	0.02121475270292528	0.0	
warrior	0.0	0.007658298132627637	0.0035357921171542137	0.0	
warriors	0.0032219693523215325	0.0	0.0	0.0	
wars	0.0	0.0038291490663138186	0.0	0.0	
wasaga	0.0	0.0	0.0	0.024723083363979048	
wash	0.0048329540284822985	0.0057437235994707275	0.0	0.0	
washed	0.0	0.011487447198941455	0.0	0.0	
washes	0.0	0.0038291490663138186	0.0	0.0	
washing	0.0	0.0	0.0	0.024723083363979048	
washington	6.686190513703023E-4	7.946202264244032E-4	0.0029349726365470665	0.0	
waste	0.006443938704643065	0.0	0.0	0.0	
wasted	0.0032219693523215325	0.0	0.0	0.0	
waster	0.0032219693523215325	0.0	0.0	0.0	
watch	0.0	0.0	0.0	0.0	
watchdog	0.0	0.0	0.02828633693723371	0.0	
watched	0.01288787740928613	0.0	0.0	0.0	
watches	0.0	0.011487447198941455	0.0	0.0	
watcheswarnings	0.0	0.0038291490663138186	0.0	0.0	
watchi	0.0032219693523215325	0.0	0.0	0.0	
watching	0.0	0.0	0.0	0.0	
watchlist	0.0	0.0	0.007071584234308427	0.0	
watchout	0.0032219693523215325	0.0	0.0	0.0	
watchoutwearemean	0.0032219693523215325	0.0	0.0	0.0	
water	0.0	0.0	0.0	0.0	
